ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,lon,lat
17542,0,1984,-0.10000000149011612,10.100000381469727,183.6699981689453,7.449999809265137,-116.54166666666669,49.70833333333336
17543,0,316,6.199999809265137,12.5,0.6299999952316284,14.140000343322754,-96.375,45.70833333333336
17544,0,1323,7.599999904632568,15,5.25,12.970000267028809,-113.875,42.95833333333336
17545,0,1584,19.100000381469727,16.600000381469727,31.290000915527344,10.819999694824219,-100.70833333333334,23.458333333333343
17546,0,358,-6.599999904632568,9.5,6.309999942779541,11.880000114440918,-100.95833333333334,58.958333333333364
17547,0,1915,6.699999809265137,15.5,23.309999465942383,10.899999618530273,-120.04166666666669,39.20833333333335
17548,0,1340,-6.699999809265137,12.600000381469727,75.68000030517578,8.430000305175781,-130.125,61.7916666666667
17549,0,854,10.699999809265137,14.899999618530273,29.6200008392334,10.329999923706055,-116.625,43.291666666666686
17550,0,396,-4.5,9.5,2.880000114440918,12.859999656677246,-103.125,58.375
17551,0,483,13.699999809265137,13.399999618530273,3.950000047683716,13.989999771118164,-98.04166666666669,37.541666666666686
17552,0,1558,20.600000381469727,18.299999237060547,37.060001373291016,10.489999771118164,-103.95833333333334,25.125
17553,0,1235,6.900000095367432,15.899999618530273,23.030000686645508,10.989999771118164,-106.375,44.70833333333336
17554,0,524,0.800000011920929,7.900000095367432,130.94000244140625,7.510000228881836,-149.20833333333334,60.7916666666667
17555,0,512,5.099999904632568,13,3.880000114440918,12.430000305175781,-98.875,46.541666666666686
17556,0,543,8.300000190734863,13.5,13.739999771118164,11.739999771118164,-100.54166666666669,44.375
17557,0,175,5.5,8.899999618530273,11.25,12.239999771118164,-81.70833333333336,45.45833333333336
17558,0,41,27.100000381469727,11.100000381469727,13.539999961853027,11.729999542236328,-86.95833333333336,12.375
17559,0,306,21.299999237060547,17.399999618530273,5.989999771118164,13.220000267028809,-112.45833333333334,33.291666666666686
17560,0,139,14.699999809265137,13.199999809265137,8.5600004196167,11.850000381469727,-78.5416666666667,36.041666666666686
17561,0,514,8.199999809265137,13.699999809265137,21.299999237060547,10.930000305175781,-120.625,47.041666666666686
17562,0,717,-0.10000000149011612,12.300000190734863,11.760000228881836,11.720000267028809,-111.95833333333334,55.458333333333364
17563,0,215,24.5,7.400000095367432,35.619998931884766,10.25,-77.0416666666667,18.04166666666667
17564,0,388,7.800000190734863,7.300000190734863,95.220001220703125,8.020000457763672,-124.625,48.625
17565,0,475,0.8999999761581421,11.600000381469727,10.6899995803833,12.140000343322754,-101.45833333333334,51.875
17566,0,478,4.199999809265137,11.699999809265137,5.179999828338623,12.649999618530273,-90.54166666666669,46.041666666666686
17567,0,1948,18.100000381469727,18,13.489999771118164,12.140000343322754,-103.95833333333334,24.54166666666668
17568,0,533,-2.4000000953674316,11.800000190734863,42.439998626708984,9.680000305175781,-68.5416666666667,50.95833333333336
17569,0,1189,18.5,17.700000762939453,83.11000061035156,8.600000381469727,-108.875,29.625
17570,0,2330,5.400000095367432,18,1.3600000143051147,12.25,-106.125,37.791666666666686
17571,0,150,11,11.800000190734863,1.5199999809265137,13.239999771118164,-89.875,40.291666666666686
17572,0,966,-4.400000095367432,12.100000381469727,49.630001068115234,9.850000381469727,-143.45833333333334,62.458333333333364
17573,0,377,13,12.800000190734863,22.459999084472656,10.600000381469727,-80.20833333333336,36.625
17574,0,255,13.300000190734863,12.600000381469727,6.099999904632568,12.5600004196167,-85.70833333333336,37.45833333333335
17575,0,138,17.399999618530273,13.5,5.199999809265137,12.479999542236328,-89.375,32.20833333333334
17576,0,141,26.100000381469727,10.899999618530273,72.5999984741211,8.970000267028809,-84.625,9.625
17577,0,1018,7.800000190734863,13.699999809265137,18.149999618530273,10.529999732971191,-120.79166666666669,44.95833333333336
17578,0,1387,1,11.199999809265137,240.3000030517578,6.880000114440918,-117.29166666666669,51.875
17579,0,1196,14.699999809265137,14.899999618530273,74.16999816894531,9.3100004196167,-115.79166666666669,32.041666666666686
17580,0,59,20.899999618530273,16.799999237060547,2.940000057220459,12.800000190734863,-113.875,28.04166666666668
17581,0,2231,16.399999618530273,17.5,12.729999542236328,11.600000381469727,-101.45833333333334,23.29166666666668
17582,0,5,19.5,10.199999809265137,1.7200000286102295,13.369999885559082,-88.54166666666669,30.375
17583,0,363,-1.899999976158142,11.300000190734863,8.710000038146973,11.489999771118164,-103.70833333333334,56.04166666666669
17584,0,804,0.20000000298023224,7.300000190734863,140.3300018310547,7.889999866485596,-149.54166666666666,60.2916666666667
17585,0,1003,6.699999809265137,13.199999809265137,82.16999816894531,8.699999809265137,-114.29166666666669,47.291666666666686
17586,0,154,15.199999809265137,12.800000190734863,9.09000015258789,12.15999984741211,-88.95833333333336,35.125
17587,0,51,-1.7999999523162842,11.5,0.8600000143051147,14.359999656677246,-83.2916666666667,52.625
17588,0,184,15.5,13.399999618530273,3.8499999046325684,12.520000457763672,-87.54166666666669,34.541666666666686
17589,0,359,5.900000095367432,12.199999809265137,7.099999904632568,12.479999542236328,-84.5416666666667,44.541666666666686
17590,0,50,15.5,13.100000381469727,3.9200000762939453,12.470000267028809,-78.0416666666667,35.70833333333335
17591,0,243,-2.4000000953674316,10.600000381469727,6.079999923706055,12.5,-77.0416666666667,52.125
17592,0,320,4.300000190734863,11.199999809265137,12.449999809265137,11.4399995803833,-88.79166666666669,47.041666666666686
17593,0,549,21.299999237060547,13.899999618530273,11.920000076293945,12.579999923706055,-101.29166666666669,28.29166666666668
17594,0,971,2.799999952316284,12.100000381469727,30.290000915527344,10.069999694824219,-122.125,53.125
17595,0,368,-1,11.600000381469727,7.130000114440918,12.140000343322754,-104.54166666666669,55.20833333333336
17596,0,137,23.299999237060547,15.100000381469727,4.050000190734863,13.920000076293945,-113.54166666666669,32.791666666666686
17597,0,318,3.9000000953674316,11.600000381469727,22.799999237060547,10.960000038146973,-87.79166666666669,46.791666666666686
17598,0,197,16.399999618530273,12.899999618530273,5.239999771118164,12.680000305175781,-96.20833333333336,34.375
17599,0,476,-3.299999952316284,10.5,7.400000095367432,11.829999923706055,-105.70833333333334,57.958333333333364
17600,0,1502,5,15.800000190734863,75.0999984741211,8.40999984741211,-116.20833333333334,44.125
17601,0,1586,20.600000381469727,16.100000381469727,74.68000030517578,9.369999885559082,-99.04166666666669,18.958333333333336
17602,0,418,2,12.800000190734863,3.890000104904175,12.800000190734863,-99.79166666666669,49.95833333333336
17603,0,956,-1.899999976158142,9.800000190734863,99.58000183105469,8.3100004196167,-144.95833333333334,60.7916666666667
17604,0,638,-0.4000000059604645,11.600000381469727,9.579999923706055,11.699999809265137,-110.04166666666669,55.54166666666669
17605,0,302,-4,11,9.220000267028809,11.220000267028809,-106.45833333333334,59.0416666666667
17606,0,1488,4.699999809265137,16.899999618530273,60.119998931884766,9.300000190734863,-113.95833333333334,45.875
17607,0,544,1.2999999523162842,12.600000381469727,3.559999942779541,12.260000228881836,-112.04166666666669,54.875
17608,0,111,15.899999618530273,12.600000381469727,11.670000076293945,11.800000190734863,-92.125,35.125
